ID,Stewed,Prune,Dried,Mixed,Apple,Banana,Berry,Cherry,Grapefruit,Grape,Mango,Melon,Orange,Satsuma,Peach_nectarine,Pear,Pineapple,Plum,Other,Bakedbean,Pulses,Mixedvegetable,Vegetablepieces,Coleslaw,Sidesalad,Avocado,Broadbean,Greenbean,Beetroot,Broccoli,Butternutsquash,Cabbage_kale,Carrot,Cauliflower,Celery,Courgette,Cucumber,Garlic,Leek,Lettuce,Mushroom,Onion,Parsnip,Pea,Sweetpepper,Spinach,Sprouts,Sweetcorn,Freshtomato,Tinnedtomato,Turnip_swede,Watercress,Othervegetables
5930251,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,0.5,,0.5,,,,,,,0.5,,,,
5930288,,,,,,,,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
5930589,,,,,1,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5930621,,,2,,1,1,,,,,,,,,,,,,,,0.5,,0.25,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5930725,,1,,2,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5930790,,,,,0.5,1,0.5,,,,,,,,1,,,2,1,,,,,,,1,,,,,,,,,0.25,,0.25,,,1,,,,,0.25,0.25,,0.25,3,,,0.25,
5930976,,,,,2,,,,,3,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,1,2,,,,,,,,,,
5930985,,,,,1,,,,,,,,,1,,1,,,,,,1,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,
5931041,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0.5,,,,
5931068,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5931448,,,0.5,,,,1,,,,,,,,2,1,,,2,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,0.25,,,,,
5931461,,,,,1,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5931476,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5931552,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
5931578,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,0.25,,,,,,,,
5931599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5931660,1,,0.5,,,1,1,,,0.5,,,,,,,0.5,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,2,,,0.25,
5931718,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5931844,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,1,,,,,,,,1,1,,,,
5931957,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,1,,,,1,,1,,,0.5,0.5,,1,
5932359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5932416,,,,,1,2,1,,,,,,,,,1,,,,,,,,1,1,,,1,1,,,1,1,1,,,1,,,1,,1,1,1,,,,,1,,,,
5932678,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,
5932684,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
5932701,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,0.25,,,,,0.25,,,,0.25,,,,,,,0.25,,,,
5932769,,0.5,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
5932980,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,0.5,,,,
5933105,,,,,1,1,,,,,,,,2,,1,,,,,,,,,1,,,,,,,,,,,,0.25,,,0.5,,,,,,,,,1,,,,
5933163,,,,,0.5,,,,,0.5,,0.5,,,,,,,,,,,1,1,1,,,,,,,,0.25,,,0.5,0.5,,,0.25,,,,,,,,1,,0.25,,,
5933202,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5933255,,4,,,2,1,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5933319,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,2,,,,,,,,,,0.5,,,0.5,,,,1,,,,
5933361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5933385,,,,1,1,1,,,,1,,,1,,,,,,,,,1,,,1,,,,,0.5,,,0.5,,,,0.5,,,1,,,,0.5,,,,,1,,,,
5933409,,,,,,1,,,,,,,,,,,,,,,,,,1,2,,,,1,,,,,,,,0.25,,,0.25,,,,,0.25,,,,2,,,,
5933415,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,1,,1,,1,,,0.5,,,,,0.25,,,,3,,,,
5933442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.25,,,,,,,,,,,,,
5933470,,,,,,1,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
5933538,,,,,1,1,,,,,,,,2,,,,,,,,,,,1,,,,0.5,,,,,,,,,,,,,,,,0.25,,,,1,,,,
5933557,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,,1,,,1,1,,,,,,0.5,,,,1,,,,,,,,,
5933654,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,
5933673,,,,,1,2,1,,,1,,1,,,,1,1,,,,,3,,,,,,,,2,,,,,,1,,,,,,1,,1,,,,,1,,1,,
5933729,,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
5933843,,,,,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,0.5,,,,,,,,,,,,,
5934083,,,,,,1,,,,,,,,,,,,,2,,,,,1,2,,,,,,,,,,,,2,,,1,,1,,,,,,1,3,,,,
5934131,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
5934388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,1,,,,,,,0.25,0.5,,
5934434,,,,1,1,,,,,,,,,,,,,,,1,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5934449,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5934516,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,
5934535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,
5934587,0.5,,,0.5,1,1,,,0.5,1,,,,,,1,,,1,,,2,,,1,,,,,,1,1,1,,1,,,,,1,,,1,,1,,,,1,,1,,
5934604,,,,,1,1,0.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5934640,,,,,,1,,,,,,,,2,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5934689,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5934830,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0.25,,,,,0.25,,,,,,,,,,,0.5
5935048,,,,1,,1,,,,1,,,,,,,,,,1,,1,,,1,,,,1,,,,1,,,,1,1,,1,,1,,,0.25,,,,2,,,,
5935112,1,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,1,,,,,,,1,,,,,,,1,,
5935246,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5935425,,,,,,0.5,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5935711,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,1,1,1,,,,,,,,,,,,,,,,,,,
5935784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5935799,,,,,1,1,,,,,,,,,,,,,,,,,0.5,,0.5,0.25,,,,,,,0.5,,,0.5,,,,1,1,,,,0.5,,,,0.5,,,,
5935804,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5935975,,,,,,,,,,,,,,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5936047,,,1,,2,1,,,0.5,,,,,2,,,1,,,,,,,,1,,,,,,,,2,,1,,,,1,1,,1,,,,,,,,,,,
5936135,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5936219,,,,,1,1,,,,,,,2,,,,,,,,,,,,,,,,,1,1,,,1,,0.25,,0.25,,,,0.5,,,,,,,,,,,
5936237,,,,,1,1,1,,,,,,1,,,,,3,,,,,,,,,,,,1,,1,1,,,,,,0.5,,,0.5,,,,,1,,,,0.5,,
5936334,,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,2,,,,
5936349,,,0.5,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,
5936408,,,,,1,2,0.5,,,,,,,1,,,,,,,,,,,,,,,0.25,0.25,,,1,,,,,,0.25,,0.25,0.25,,,0.25,,,,0.25,,,,
5936554,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,0.5,,,,,,0.25,0.25,,,,,,,,0.5,0.25,,0.25,0.25,,,,,,,,
5936756,,,,,1,2,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5936809,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,0.5,,,,,,
5937018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5937080,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,0.5,1,,,,,,,,,,,,,0.5,,,,
5937140,,,,,,1,,,,,,,1,,,1,,,,,,3,,,,,,,,1,,,1,1,,1,,,1,1,,,,,1,1,,,,,,,
5937273,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,1,,,0.5,,,0.5,,1,1,,,,,,0.5,,,,
5937290,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0.25,,0.5,0.25,0.5,,,0.5,,,,1,,,,
5937305,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
5937401,,,,1,,,,,,1,,,,,,1,1,1,,1,,,,,1,,,,1,,,,1,,1,,,1,1,1,,,,,,1,,,1,1,,,
5937414,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,
5937420,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,
5937548,,,,,2,,,,,,,,2,,,2,,,,,,,,1,1,,,,,,,,,,1,,1,,,1,,,,,,,,,1,,,,
5937561,,,0.5,,1,,,,,,,,2,,,,,,,,,,,0.5,1,,,,,,,,,,1,,1,0.25,,0.5,0.5,0.5,,,0.25,,,,,,,,
5937643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5937675,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,
5937700,,,2,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,
5937812,,,,,,,,,,,,,,2,,,,,,1,,,,,0.5,,,,,,,,,,,,1,,,0.5,,,,,,,,,0.5,,,,
5937896,,,,,,1,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,1,0.5,,0.25,,,,,,,,,1,,,,,,,,
5937993,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5938077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,
5938118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5938155,,,,,,,,,,,,,,,,,,,,,,1,,,0.5,,,,,,,,,,,,,,,0.25,,0.25,,1,0.25,,,,,,,,
5938341,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,0.5,,,,,,0.25,1,,,
5938433,,,,,1,0.5,,,,,,,,2,,1,,,,,,,1,,1,,,,,,,,,,,,,0.25,,,0.5,0.5,,,,,,,,1,,,0.5
5938685,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,0.25,,,,,,,,,,,
5938736,,,,,,1,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,0.5,,,0.5,0.5,,,,,,,0.5,0.25,,,,,0.25,,,,0.5,,
5938781,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,0.5,,,,,,1,,,,,,,,,,0.5,,,,,,,,,
5938838,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5938846,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,0.5,,,1,,1,,,,,,,0.5,,,,
5938998,,,,,1,,,,,0.5,,,,,,,,,,,0.5,,,,,,,1,,,,,0.5,,,,,,,,0.5,0.5,,,,,,,1,,,,
5939007,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.25,,,,,,0.25,,,0.25,,1,,,,,,,,,
5939045,,,,,,1,,,,,,,1,,,1,,,,,1,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5939074,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5939103,,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
5939137,,,,,,,,,,,,,,1,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
5939161,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
5939200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5939404,,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
5939634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5939817,,,,,,,,,,,,,,,,,,,,,,0.5,,,1,,,,0.5,0.5,,,,,,,0.25,,,0.25,,,,,,,,,0.25,,,0.25,
5939868,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5939926,,,,,1,1,,,,,,,,,,,,,,,,,,,0.5,,,,,1,,1,1,,,,0.25,,,0.25,,,,,,,,,0.5,,1,,
5940204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
5940232,,,,,,1,,,,0.5,,,,,,0.5,,,,,,,0.5,,0.5,0.5,,,,,,,0.5,,,,,,,1,0.5,,,,0.25,,,,1,,,,
5940647,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,
5940663,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5940738,,1,,,,,,,,0.5,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5940949,,,,,,,,,,4,0.5,,1,,,,,2,,,,,3,,0.5,,,,,0.25,,,1,0.25,,,0.25,,,0.25,,,,,,,,,0.25,,,,
5941124,,,,,,2,,,,1,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
5941227,,,,1,1,,,,,,,,,,,,,,,,1,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5941396,,,,,,,,,,,,,,,1,,,,,,,,,,0.25,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,
5941466,,,,,,,1,,,,,,,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
5941497,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,
5941516,,0.5,0.5,,1,0.5,,,,,0.5,,,1,2,,,1,2,,,,1,,1,,,,,,,,0.5,0.5,,,,,,,,,,,,,,0.25,,,,,
5941521,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,0.25,1,,,0.5,0.5,1,,1,,,,,,,,
5941553,,,,,1,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,
5941587,,,,,,1,,,,,,,,,,,,,,,,,,,0.5,,,,0.25,,,,,,,,0.25,,,,,,,,,,,,0.5,,,,
5941805,,,,,1,2,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5941899,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
5941917,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
5941939,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,0.25,0.25,,1,0.25,,,,,,,,
5941941,,,,,1,1,1,,,0.5,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,0.25,,0.25,,,0.25,0.25,0.25,,,0.25,,,,1,,,,
5942010,,,,,2,1,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,0.25,,,,,,,0.5,,,,
5942342,,,0.5,,1,,,,,,,,,,,,,,,,,,0.5,,2,,,,1,,,,,,,,1,,,1,1,0.25,,,0.5,,,,0.5,,,,
5942393,,,0.5,,,,1,,,1,,,,,,,,,,,1,1,,,,,,1,,1,,,,,,1,,0.5,,,,0.5,,,,,,,,1,,,
5942411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.5,,,,,,,,,0.5,,,,
5942452,,,,,,1,,,,,,1,,,,,,,,,0.5,,1,,,,,,1,,,,,,,,,0.25,,,0.5,0.5,,,0.5,,,,1,0.5,,,
5942540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
5942591,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5942653,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,
5942698,,,,,,,,,,,,,,,,2,,,,,,,,,,,,2,0.25,,,,,,,,,,,,,,,,,,,,,,,,
5942739,1,,,,,1,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5942754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5942823,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5943323,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5943366,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
5943475,,,,,,1,,,,,,,,,,,,,,,0.25,,,,,,0.25,,,,,0.25,1,,,,,,,,0.25,,,1,,,,,,,,,
5943539,,,1,,,1,,,,1,,,,,,,,,1,,,,,,1,,,1,,0.5,,,,,0.5,,0.5,,,0.5,,0.5,,,0.5,,,,,,,1,
5943657,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5943704,,,,,,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5943777,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5943789,,,,,1,1,,,,,,,1,,,,,,,,,,1,,1,,,,,,,,,,0.25,,0.25,,,0.25,,,,,0.25,,,,0.25,,,,
5943960,,,,,1,1,,,,,,,,1,,,,,,,,,0.25,0.25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5944142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5944267,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,0.5,,,
5944340,,,,,,,,,,,,,,2,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1,,,,
5944403,,,,,1,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,1,,,,,1,,,,
5944437,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5944476,,,0.5,,,,,,,1,1,,,,1,,,,0.5,,,,0.25,,,,,,,,,,,,0.25,,,0.25,,,0.5,0.25,,,,,,,,,,,
5944702,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5944755,,,,,1,1,,,,2,,,,,,,,,,,,1,,,,,,,,0.5,,,,,1,,,1,,,,0.5,,,,,,,,,,,
5944862,,,,,,,,,,,,,,,,1,,,,,,,,,2,1,,,,,,,,,,,,,,,,0.25,,,0.25,,,,0.5,,,,
5944879,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,,,,,,
5944995,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5945071,0.5,,,,,1,,,,,,,,,,,,,1,,,,,,,,0.5,0.5,,1,,,,,,0.5,,,,,,,,,,,,,,,,,
5945097,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5945225,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,0.25,,0.25,0.25,0.25,1,,,,,0.25,1,1,,,1,,,0.25,1,,,,
5945254,,,0.5,,,1,,,,1,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,
5945290,,,,,1,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5945420,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0.25,,,,,0.5,,,,,,,,
5945457,,,,,,3,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,2,,,,,1,,,1,1,,,,
5945594,,,4,,1,1,1,,,0.5,,,,,1,,,,,,,,,,,,,,,1,,,,,,,0.25,,,,,,,,,,,,,,,,1
5945610,,,,,1,1,,,,,,,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5945675,,,0.5,0.5,,,,,,,,,,,,,,,,,,,1,0.25,,,,,,,,,,,,,,,,,0.25,,,,0.25,,,,,,,,
5945833,,,,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,
5945970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,0.25,,,0.5,0.25,,,0.5,,,,,0.5,,,
5945993,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
5946044,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,
5946053,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5946062,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0.5,1,,,,,,2,,,,,2,,,,
5946223,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,0.5,,,,
5946350,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,
5946470,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,
5946493,,,,,1,,,,,,,,,,,,,,,,1,,1,,,,,,,0.5,,0.5,,0.25,0.25,0.25,,0.25,,,0.5,0.5,,0.25,,,,,0.25,,,,
5946520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0.5,,,,,,,,,,,,,,,,,,,,
5946690,,0.5,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
5946745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,
5946751,,,,,0.5,0.5,0.5,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5946760,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
5946824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5946956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0.25,,0.25,,,,,,,0.25,,,,
5946991,0.5,,,,1,0.5,2,,,0.5,,,,,,1,,,,,,,1,,,,,,,,,,0.25,,,,,,,0.25,0.25,0.25,,,0.25,,,,,,,,
5947133,,,,,1,2,,,,,,,,,,0.5,,,,,,,,,,,,,,1,,,1,,,,,,,0.25,,,0.25,,,,,,,,,,
5947196,,,,,1,1,,,,1,1,,1,1,1,,,,,,,,3,,1,,,,,0.5,0.5,,0.5,,0.5,1,0.5,,,0.5,0.5,,,,1,0.5,,,0.5,,,,1
5947269,,,,,,1,2,1,1,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,,1,,,,1,,,1,
5947321,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
5947454,,,,,,2,,1,,1,,,,,1,,,3,,,,,,,,,,,,,,,1,,,,,,,,1,1,,1,1,,,,1,,,,1
5947502,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
5947549,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,
5947555,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947636,,,,,,1,,,,,,,,,,,,,,,,,,0.5,1,,,,0.5,,,,,,,,0.5,,,0.5,,,,,,,,,0.5,,,,
5947681,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
5947711,,,,1,1,,,,,,,,,,,,,,,0.5,,,1,,,,,0.5,,,,0.25,0.25,,,0.25,,0.25,,,1,1,,,2,,,1,,0.5,,,1
5947778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,
